index,match_id,period,timestamp,minute,second,event_type_id,event_type_name,team_name,player_name,location_x,location_y,end_location_x,end_location_y,outcome_name,statsbomb_xg
3174,3919092,2,00:46:15.770,91,15,16,Shot,Atlas,Juan Manuel Zapata Zumaque,83.4,46.4,120.0,32.0,Off T,0.008970087
3293,3919092,2,00:49:09.920,94,9,16,Shot,Cruz Azul,Rodrigo Huescas,110.4,52.3,113.8,47.4,Blocked,0.11612763
3320,3919092,2,00:51:49.384,96,49,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,104.7,33.3,117.4,40.7,Saved,0.11528836
3325,3919092,2,00:52:20.031,97,20,16,Shot,Cruz Azul,José Ignacio Rivero Segade,114.0,47.1,119.7,43.5,Blocked,0.081837825
3331,3919092,2,00:52:23.032,97,23,16,Shot,Cruz Azul,Rodrigo Huescas,114.7,40.8,117.3,40.9,Wayward,0.39745978
241,3918997,1,00:05:00.679,5,0,16,Shot,Cruz Azul,Ángel Baltazar Sepúlveda Sánchez,107.5,43.8,120.0,43.7,Off T,0.07060165
327,3918997,1,00:07:08.529,7,8,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,103.6,25.2,120.0,43.3,Off T,0.0121268965
431,3918997,1,00:11:15.071,11,15,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,102.7,50.8,108.6,46.9,Blocked,0.07144194
549,3918997,1,00:13:49.234,13,49,16,Shot,Cruz Azul,Gabriel Matías Fernández Leites,114.7,38.0,115.6,38.3,Blocked,0.19206086
578,3918997,1,00:14:35.763,14,35,16,Shot,Cruz Azul,Carlos Alberto Rodríguez Gómez,95.9,43.1,107.1,43.2,Blocked,0.043243714
767,3918997,1,00:19:37.925,19,37,16,Shot,Cruz Azul,Lorenzo Abel Faravelli,101.6,42.7,109.7,40.4,Blocked,0.051051635
813,3918997,1,00:20:28.107,20,28,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,107.4,54.1,120.0,38.9,Off T,0.08048227
866,3918997,1,00:21:42.444,21,42,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,92.0,30.3,120.0,32.6,Off T,0.018363213
922,3918997,1,00:25:35.664,25,35,16,Shot,Atlético San Luis,Juan Manuel Sanabria Magole,115.4,30.5,120.0,34.5,Off T,0.084723316
1189,3918997,1,00:33:05.525,33,5,16,Shot,Cruz Azul,Gonzalo Rubén Piovi,81.5,16.7,120.0,42.9,Off T,0.0063543664
1233,3918997,1,00:34:11.830,34,11,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,102.7,54.3,104.1,53.3,Blocked,0.023311779
1237,3918997,1,00:37:41.193,37,41,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,108.0,40.0,120.0,37.3,Goal,0.7835
1646,3918997,1,00:50:27.595,50,27,16,Shot,Cruz Azul,Alexis Hazael Gutiérrez Torres,102.1,28.4,120.0,45.4,Off T,0.060255922
1847,3918997,2,00:01:50.268,46,50,16,Shot,Cruz Azul,Rodrigo Huescas,113.2,33.0,115.0,34.4,Saved to Post,0.19746675
2085,3918997,2,00:08:05.299,53,5,16,Shot,Cruz Azul,Willer Emilio Ditta Pérez,114.6,53.5,120.0,45.0,Off T,0.022896273
2387,3918997,2,00:15:16.241,60,16,16,Shot,Atlético San Luis,Unai Bilbao Arteta,115.5,41.5,120.0,53.8,Off T,0.21649131
2481,3918997,2,00:18:44.845,63,44,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,108.9,48.3,120.0,40.5,Goal,0.20426048
2682,3918997,2,00:25:09.883,70,9,16,Shot,Cruz Azul,Alexis Hazael Gutiérrez Torres,99.9,37.6,101.8,37.9,Blocked,0.03769751
2711,3918997,2,00:25:41.764,70,41,16,Shot,Atlético San Luis,Franck Boli,111.2,39.5,112.1,39.7,Blocked,0.07793702
2716,3918997,2,00:25:44.831,70,44,16,Shot,Atlético San Luis,Franck Boli,114.0,33.6,118.9,35.1,Saved Off Target,0.07496961
2811,3918997,2,00:27:31.449,72,31,16,Shot,Cruz Azul,Mateo Levy Mendaña,100.3,47.7,101.1,47.5,Blocked,0.04810089
2818,3918997,2,00:27:33.945,72,33,16,Shot,Cruz Azul,Rodrigo Huescas,116.5,40.6,120.0,37.0,Goal,0.8438801
2841,3918997,2,00:30:38.364,75,38,16,Shot,Cruz Azul,Lorenzo Abel Faravelli,102.7,36.6,117.3,39.8,Saved,0.11567088
3121,3918997,2,00:37:35.553,82,35,16,Shot,Cruz Azul,Amaury Morales Rosas,102.7,45.5,120.0,45.5,Off T,0.13501023
3171,3918997,2,00:39:57.677,84,57,16,Shot,Atlético San Luis,Franck Boli,112.1,28.5,120.0,36.0,Post,0.11459827
3403,3918997,2,00:45:31.601,90,31,16,Shot,Cruz Azul,Mateo Levy Mendaña,113.9,42.3,120.0,34.0,Off T,0.17549767
3445,3918997,2,00:46:31.046,91,31,16,Shot,Atlético San Luis,José de Jesús González Muñóz,113.5,28.3,114.2,29.5,Blocked,0.038078777
3451,3918997,2,00:46:55.709,91,55,16,Shot,Atlético San Luis,José de Jesús González Muñóz,109.8,39.1,120.0,56.2,Off T,0.04933033
3603,3918997,2,00:49:55.400,94,55,16,Shot,Cruz Azul,Amaury Morales Rosas,108.4,52.2,120.0,34.9,Off T,0.18521889
3653,3918997,2,00:51:32.512,96,32,16,Shot,Cruz Azul,Lorenzo Abel Faravelli,96.1,51.8,117.2,40.3,Saved,0.031442706
264,3919037,1,00:05:14.438,5,14,16,Shot,Guadalajara,Roberto Carlos Alvarado Hernández,88.5,31.3,118.6,42.1,Saved,0.023064345
309,3919037,1,00:06:23.348,6,23,16,Shot,Cruz Azul,Lorenzo Abel Faravelli,102.0,44.8,120.0,36.5,Goal,0.11253977
488,3919037,1,00:11:20.850,11,20,16,Shot,Cruz Azul,Carlos Alberto Rodríguez Gómez,92.2,37.7,101.6,39.7,Blocked,0.029617552
554,3919037,1,00:13:20.462,13,20,16,Shot,Guadalajara,Alan Mozo Rodríguez,81.5,39.1,120.0,52.5,Off T,0.0059982995
618,3919037,1,00:15:37.235,15,37,16,Shot,Guadalajara,Víctor Alfonso Guzmán Guzmán,89.8,59.0,120.0,31.5,Off T,0.0063190577
811,3919037,1,00:20:17.435,20,17,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,105.1,35.6,107.4,36.3,Blocked,0.06720691
1104,3919037,1,00:26:23.344,26,23,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,109.0,40.9,120.0,37.2,Goal,0.17628719
1264,3919037,1,00:32:31.591,32,31,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,114.4,43.5,120.0,41.0,Goal,0.49355564
2402,3919037,2,00:08:24.960,53,24,16,Shot,Cruz Azul,Alexis Hazael Gutiérrez Torres,88.7,27.8,120.0,48.1,Off T,0.012250434
2478,3919037,2,00:10:19.668,55,19,16,Shot,Cruz Azul,Ángel Baltazar Sepúlveda Sánchez,114.6,31.2,115.3,32.1,Blocked,0.13815066
2736,3919037,2,00:20:33.423,65,33,16,Shot,Cruz Azul,Gonzalo Rubén Piovi,40.8,7.5,120.0,25.0,Off T,0.0046323207
2748,3919037,2,00:21:03.591,66,3,16,Shot,Guadalajara,José Juan Macías Guzmán,104.6,50.8,120.0,34.3,Off T,0.0935096
2810,3919037,2,00:23:08.388,68,8,16,Shot,Guadalajara,Cade Dylan Cowell,105.9,27.8,114.1,35.0,Saved,0.17074217
2904,3919037,2,00:28:34.918,73,34,16,Shot,Guadalajara,José Juan Macías Guzmán,105.5,50.5,120.0,46.4,Off T,0.08357727
2959,3919037,2,00:30:49.757,75,49,16,Shot,Guadalajara,José Juan Macías Guzmán,98.3,34.0,99.8,34.4,Blocked,0.033391304
3322,3919037,2,00:41:32.763,86,32,16,Shot,Cruz Azul,Mauro Zaleta,100.4,18.7,101.5,19.7,Blocked,0.006474618
190,3918976,1,00:04:00.916,4,0,16,Shot,Cruz Azul,Gonzalo Rubén Piovi,106.2,39.1,120.0,44.9,Off T,0.05537279
234,3918976,1,00:05:03.590,5,3,16,Shot,Cruz Azul,Gabriel Matías Fernández Leites,111.1,43.6,120.0,42.2,Off T,0.10977737
423,3918976,1,00:09:32.014,9,32,16,Shot,Mazatlán,Gustavo Javier Del Prete,98.1,45.6,120.0,36.7,Goal,0.07360866
603,3918976,1,00:15:58.477,15,58,16,Shot,Cruz Azul,Gabriel Matías Fernández Leites,111.4,43.9,120.0,37.1,Goal,0.13377593
716,3918976,1,00:19:47.482,19,47,16,Shot,Cruz Azul,Gonzalo Rubén Piovi,89.8,23.3,117.9,41.4,Saved to Post,0.0069450582
846,3918976,1,00:24:09.806,24,9,16,Shot,Cruz Azul,Gabriel Matías Fernández Leites,115.0,42.6,120.0,45.1,Off T,0.7921295
948,3918976,1,00:26:37.285,26,37,16,Shot,Mazatlán,Edgar Yoel Bárcenas Herrera,61.0,62.5,116.7,42.4,Saved,0.0030060816
1076,3918976,1,00:32:20.838,32,20,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,98.7,29.5,113.1,38.6,Blocked,0.022879919
1344,3918976,1,00:43:01.573,43,1,16,Shot,Cruz Azul,Ángel Baltazar Sepúlveda Sánchez,113.5,51.5,114.2,50.0,Blocked,0.05032098
1407,3918976,1,00:45:16.440,45,16,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,106.1,53.2,117.7,43.6,Saved,0.08157193
1492,3918976,1,00:50:29.684,50,29,16,Shot,Cruz Azul,Ángel Baltazar Sepúlveda Sánchez,111.5,37.3,120.0,43.4,Goal,0.10278435
1693,3918976,2,00:05:17.041,50,17,16,Shot,Cruz Azul,Gabriel Matías Fernández Leites,106.3,39.9,120.0,44.0,Post,0.09572817
1701,3918976,2,00:05:26.845,50,26,16,Shot,Cruz Azul,Gabriel Matías Fernández Leites,113.2,45.6,113.8,45.4,Blocked,0.09397012
1707,3918976,2,00:05:55.463,50,55,16,Shot,Cruz Azul,Ángel Baltazar Sepúlveda Sánchez,110.0,40.0,118.7,37.9,Saved,0.05399884
1924,3918976,2,00:13:07.794,58,7,16,Shot,Mazatlán,Edgar Yoel Bárcenas Herrera,101.4,23.3,103.1,24.6,Blocked,0.027493421
2115,3918976,2,00:19:54.230,64,54,16,Shot,Mazatlán,Brian Alejandro Rubio Rodríguez,109.2,35.3,120.0,36.2,Post,0.079574905
2122,3918976,2,00:20:00.049,65,0,16,Shot,Mazatlán,Gustavo Javier Del Prete,111.3,39.7,118.8,38.9,Saved,0.110960096
2194,3918976,2,00:22:27.528,67,27,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,110.9,47.0,116.7,42.8,Saved,0.3904781
2197,3918976,2,00:22:29.504,67,29,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,118.2,46.8,119.1,44.1,Saved,0.24858116
2207,3918976,2,00:23:33.618,68,33,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,93.9,34.9,96.9,35.2,Blocked,0.01994356
2765,3918976,2,00:39:30.010,84,30,16,Shot,Cruz Azul,Alexis Hazael Gutiérrez Torres,109.4,34.9,120.0,33.3,Off T,0.21756516
2854,3918976,2,00:43:08.049,88,8,16,Shot,Cruz Azul,Camilo Damián Cándido Aquino,99.3,25.5,103.8,32.6,Wayward,0.024061542
2860,3918976,2,00:43:42.626,88,42,16,Shot,Cruz Azul,Gonzalo Rubén Piovi,112.7,42.1,118.9,40.9,Saved,0.1296216
2877,3918976,2,00:44:12.859,89,12,16,Shot,Cruz Azul,Rodrigo Huescas,103.3,46.5,104.2,46.3,Blocked,0.07437931
3055,3918976,2,00:49:13.371,94,13,16,Shot,Mazatlán,Andres Montaño,97.4,27.1,120.0,35.4,Off T,0.028649326
413,3919072,1,00:10:38.397,10,38,16,Shot,Cruz Azul,Camilo Damián Cándido Aquino,112.5,33.1,120.0,39.1,Off T,0.10320222
544,3919072,1,00:13:13.334,13,13,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,103.4,29.2,120.0,50.9,Off T,0.054104272
1436,3919072,1,00:39:29.295,39,29,16,Shot,Cruz Azul,Alexis Hazael Gutiérrez Torres,99.5,29.1,114.2,37.8,Saved,0.06204373
1507,3919072,1,00:43:13.978,43,13,16,Shot,Cruz Azul,Camilo Damián Cándido Aquino,99.9,26.5,120.0,45.3,Off T,0.035810426
1647,3919072,1,00:47:18.132,47,18,16,Shot,Monterrey,Victor Daniel López Samano,107.8,30.1,120.0,43.1,Off T,0.054603413
1724,3919072,1,00:48:50.425,48,50,16,Shot,Cruz Azul,Gonzalo Rubén Piovi,90.1,24.7,120.0,30.6,Off T,0.0070270444
1751,3919072,1,00:49:37.241,49,37,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,109.4,54.0,110.7,52.4,Blocked,0.058669414
1919,3919072,2,00:03:16.434,48,16,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,105.3,56.0,120.0,43.6,Goal,0.100364745
2014,3919072,2,00:06:42.993,51,42,16,Shot,Monterrey,Jesús Daniel Gallardo Vasconcelos,65.1,2.5,120.0,24.2,Off T,0.003352465
2520,3919072,2,00:19:07.824,64,7,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,99.5,40.8,100.5,40.8,Blocked,0.032426972
2630,3919072,2,00:21:36.263,66,36,16,Shot,Monterrey,Victor Daniel López Samano,95.0,31.5,120.0,36.9,Goal,0.046425384
2695,3919072,2,00:24:16.098,69,16,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,106.9,51.1,120.0,36.8,Goal,0.11997533
2805,3919072,2,00:28:11.746,73,11,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,104.5,45.3,105.5,44.9,Blocked,0.048314568
2811,3919072,2,00:28:14.334,73,14,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,108.1,47.5,120.0,46.8,Off T,0.15987337
2948,3919072,2,00:32:44.931,77,44,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,104.2,50.4,105.0,49.9,Blocked,0.14571856
2971,3919072,2,00:34:09.859,79,9,16,Shot,Cruz Azul,Carlos Joel Salcedo Hernández,100.2,28.5,105.9,31.4,Blocked,0.026676718
3027,3919072,2,00:36:22.347,81,22,16,Shot,Cruz Azul,Erik Antonio Lira Méndez,99.1,44.7,100.3,44.3,Blocked,0.037114333
3033,3919072,2,00:36:55.932,81,55,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,98.4,39.5,114.4,42.4,Blocked,0.041740865
3381,3919072,2,00:46:48.113,91,48,16,Shot,Cruz Azul,Ángel Baltazar Sepúlveda Sánchez,95.6,25.2,97.5,26.6,Blocked,0.015958583
231,3937187,1,00:06:47.074,6,47,16,Shot,Cruz Azul,Ángel Baltazar Sepúlveda Sánchez,111.1,35.2,117.9,38.4,Saved,0.09410433
507,3937187,1,00:13:53.921,13,53,16,Shot,Cruz Azul,Rodrigo Huescas,113.2,54.0,118.1,44.5,Saved,0.060814675
510,3937187,1,00:13:55.626,13,55,16,Shot,Cruz Azul,Rodrigo Huescas,116.3,49.1,118.9,44.8,Saved,0.15472558
829,3937187,1,00:22:17.251,22,17,16,Shot,Monterrey,Maximiliano Eduardo Meza,106.0,54.7,120.0,44.2,Off T,0.07534803
864,3937187,1,00:23:43.505,23,43,16,Shot,Monterrey,Germán Berterame,102.6,40.7,113.0,40.4,Saved,0.36798352
879,3937187,1,00:24:36.137,24,36,16,Shot,Cruz Azul,Lorenzo Abel Faravelli,105.5,51.5,120.0,37.5,Off T,0.0801545
1025,3937187,1,00:28:40.551,28,40,16,Shot,Monterrey,Germán Berterame,108.2,37.7,109.2,37.8,Blocked,0.052870713
1274,3937187,1,00:36:06.786,36,6,16,Shot,Cruz Azul,Carlos Alberto Rodríguez Gómez,107.9,25.8,117.1,37.4,Saved,0.04237496
1296,3937187,1,00:36:43.561,36,43,16,Shot,Monterrey,Brandon Vázquez Toledo,108.2,42.3,120.0,32.4,Off T,0.29177356
1433,3937187,1,00:40:52.117,40,52,16,Shot,Cruz Azul,José Ignacio Rivero Segade,91.9,43.0,120.0,46.0,Off T,0.028299816
1474,3937187,1,00:41:56.701,41,56,16,Shot,Monterrey,Sebastián Ignacio Vegas Orellana,84.4,32.8,120.0,35.9,Off T,0.005966544
1494,3937187,1,00:42:34.760,42,34,16,Shot,Monterrey,Gerardo Daniel Arteaga Zamora,108.9,24.5,113.6,31.8,Blocked,0.04325866
1567,3937187,1,00:46:33.435,46,33,16,Shot,Cruz Azul,Gonzalo Rubén Piovi,90.0,50.2,120.0,35.2,Off T,0.029831242
1689,3937187,2,00:01:24.509,46,24,16,Shot,Monterrey,Rodrigo Sebastián Aguirre Soto,113.8,32.9,118.8,36.7,Saved,0.06362251
1864,3937187,2,00:07:11.002,52,11,16,Shot,Cruz Azul,José Ignacio Rivero Segade,114.3,23.6,120.0,35.7,Off T,0.014014552
2084,3937187,2,00:12:57.442,57,57,16,Shot,Monterrey,Rodrigo Sebastián Aguirre Soto,103.8,36.2,117.9,39.5,Saved,0.030622674
2194,3937187,2,00:15:46.573,60,46,16,Shot,Cruz Azul,Ángel Baltazar Sepúlveda Sánchez,114.8,39.4,120.0,39.7,Goal,0.8578045
2349,3937187,2,00:21:11.740,66,11,16,Shot,Monterrey,Germán Berterame,103.9,51.9,105.4,50.7,Blocked,0.04674395
2370,3937187,2,00:21:40.429,66,40,16,Shot,Monterrey,Germán Berterame,111.4,44.5,120.0,36.8,Goal,0.41092196
2504,3937187,2,00:26:41.054,71,41,16,Shot,Monterrey,Jesús Daniel Gallardo Vasconcelos,114.5,35.1,120.0,39.8,Off T,0.6798097
2528,3937187,2,00:27:44.795,72,44,16,Shot,Monterrey,Germán Berterame,108.7,30.5,120.0,37.1,Goal,0.31930414
2911,3937187,2,00:39:56.508,84,56,16,Shot,Monterrey,Luis Francisco Romo Barrón,109.6,46.0,120.0,41.1,Off T,0.03307153
3008,3937187,2,00:42:53.123,87,53,16,Shot,Monterrey,Sergio Canales Madrazo,94.7,60.6,120.0,45.0,Off T,0.008304877
212,3919052,1,00:05:51.795,5,51,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,103.1,56.2,120.0,32.8,Off T,0.030944856
231,3919052,1,00:06:42.106,6,42,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,112.5,29.3,120.0,34.9,Off T,0.16733289
284,3919052,1,00:08:58.104,8,58,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,97.9,46.3,120.0,36.4,Goal,0.0438085
327,3919052,1,00:11:21.807,11,21,16,Shot,Necaxa,Diber Armando Cambindo Abonia,109.1,43.8,120.0,39.4,Goal,0.57213145
480,3919052,1,00:16:52.831,16,52,16,Shot,Necaxa,Edgar Antonio Méndez Ortega,105.8,46.0,120.0,43.3,Off T,0.22962573
512,3919052,1,00:17:52.570,17,52,16,Shot,Cruz Azul,Ángel Baltazar Sepúlveda Sánchez,113.3,35.9,120.0,22.5,Wayward,0.17576975
538,3919052,1,00:19:46.793,19,46,16,Shot,Necaxa,Emilio Martínez González,84.5,37.1,120.0,47.2,Off T,0.01138522
826,3919052,1,00:27:42.375,27,42,16,Shot,Necaxa,José Antonio Paradela,107.1,43.1,120.0,44.0,Goal,0.19980757
904,3919052,1,00:32:24.150,32,24,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,99.7,53.2,120.0,45.1,Off T,0.0376327
1410,3919052,1,00:48:32.560,48,32,16,Shot,Cruz Azul,Lorenzo Abel Faravelli,107.8,44.3,109.4,44.2,Blocked,0.09027955
1459,3919052,2,00:00:46.466,45,46,16,Shot,Cruz Azul,José Ignacio Rivero Segade,91.6,55.9,102.2,50.3,Blocked,0.008776756
1554,3919052,2,00:03:34.404,48,34,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,105.1,51.5,118.5,41.0,Saved,0.056367416
1588,3919052,2,00:05:24.641,50,24,16,Shot,Necaxa,Emilio Martínez González,83.4,36.2,86.8,36.4,Blocked,0.0056327693
1629,3919052,2,00:07:16.360,52,16,16,Shot,Cruz Azul,José Ignacio Rivero Segade,89.9,25.8,119.5,38.4,Saved,0.0083837155
1714,3919052,2,00:09:24.094,54,24,16,Shot,Necaxa,Edgar Antonio Méndez Ortega,109.1,45.6,119.0,42.3,Saved,0.061815947
1755,3919052,2,00:10:38.182,55,38,16,Shot,Cruz Azul,Lorenzo Abel Faravelli,100.2,46.2,120.0,46.2,Off T,0.10916437
1804,3919052,2,00:12:19.923,57,19,16,Shot,Cruz Azul,José Ignacio Rivero Segade,111.8,43.7,120.0,41.7,Off T,0.06744239
1853,3919052,2,00:14:01.872,59,1,16,Shot,Cruz Azul,Erik Antonio Lira Méndez,88.5,34.1,93.6,35.3,Blocked,0.019960422
1891,3919052,2,00:15:08.748,60,8,16,Shot,Cruz Azul,Camilo Damián Cándido Aquino,104.5,44.3,108.1,44.0,Blocked,0.09806582
1910,3919052,2,00:15:57.868,60,57,16,Shot,Cruz Azul,José Ignacio Rivero Segade,113.5,42.4,119.1,41.5,Saved,0.2974875
1914,3919052,2,00:16:00.765,61,0,16,Shot,Cruz Azul,José Ignacio Rivero Segade,115.6,42.6,119.0,41.5,Blocked,0.33424455
1925,3919052,2,00:16:06.640,61,6,16,Shot,Cruz Azul,Gonzalo Rubén Piovi,98.8,29.7,120.0,38.9,Off T,0.0339762
1949,3919052,2,00:18:33.797,63,33,16,Shot,Cruz Azul,José Ignacio Rivero Segade,99.7,54.4,118.2,41.5,Saved,0.02521818
1976,3919052,2,00:19:21.882,64,21,16,Shot,Cruz Azul,Rodrigo Huescas,105.6,43.3,108.2,42.4,Blocked,0.07774668
2088,3919052,2,00:23:50.769,68,50,16,Shot,Necaxa,Edgar Antonio Méndez Ortega,112.2,35.4,120.0,33.4,Off T,0.11444653
2139,3919052,2,00:25:17.007,70,17,16,Shot,Necaxa,José Antonio Paradela,80.0,42.2,120.0,28.5,Off T,0.0062266397
2227,3919052,2,00:27:14.315,72,14,16,Shot,Cruz Azul,Rodrigo Huescas,90.8,46.0,92.4,45.5,Blocked,0.01261612
2244,3919052,2,00:27:35.887,72,35,16,Shot,Cruz Azul,Gonzalo Rubén Piovi,104.1,38.0,120.0,45.6,Off T,0.020315962
2567,3919052,2,00:37:21.212,82,21,16,Shot,Cruz Azul,Alexis Hazael Gutiérrez Torres,87.0,38.7,120.0,37.9,Off T,0.021927524
2773,3919052,2,00:43:28.596,88,28,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,104.3,24.9,108.3,35.6,Wayward,0.04017331
2893,3919052,2,00:47:23.734,92,23,16,Shot,Necaxa,José Antonio Paradela,109.7,37.3,120.0,34.7,Off T,0.07684497
2953,3919052,2,00:49:25.717,94,25,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,103.2,36.7,120.0,32.4,Off T,0.020768598
291,3918954,1,00:06:05.907,6,5,16,Shot,Cruz Azul,José Ignacio Rivero Segade,87.6,52.5,94.7,50.1,Blocked,0.008041794
514,3918954,1,00:12:26.099,12,26,16,Shot,Cruz Azul,Carlos Rodolfo Rotondi,89.0,30.5,116.0,39.1,Saved,0.025581589
701,3918954,1,00:17:28.525,17,28,16,Shot,Pachuca,Alán Ernesto Bautista Gutiérrez,87.3,29.9,97.2,33.6,Blocked,0.016453985
744,3918954,1,00:18:40.612,18,40,16,Shot,Pachuca,Erick Daniel Sánchez Ocegueda,108.1,47.7,118.6,43.7,Saved,0.08167504
1034,3918954,1,00:26:26.711,26,26,16,Shot,Pachuca,José Salomón Rondón Giménez,111.6,43.6,120.0,40.0,Off T,0.09548073
1106,3918954,1,00:28:07.750,28,7,16,Shot,Pachuca,Erick Daniel Sánchez Ocegueda,93.5,43.9,117.0,41.9,Saved,0.035277635
1110,3918954,1,00:28:11.242,28,11,16,Shot,Pachuca,Jesús Daniel Hernández Casiano,112.2,51.9,113.9,49.9,Saved to Post,0.13316435
1392,3918954,1,00:37:09.434,37,9,16,Shot,Pachuca,Alán Ernesto Bautista Gutiérrez,100.1,49.2,117.2,41.8,Saved,0.07735067
1396,3918954,1,00:37:36.951,37,36,16,Shot,Cruz Azul,Gabriel Matías Fernández Leites,96.1,24.3,120.0,43.4,Off T,0.023176286
1462,3918954,1,00:41:26.570,41,26,16,Shot,Pachuca,Oussama Idrissi,91.4,39.0,120.0,39.7,Off T,0.044556685
1502,3918954,1,00:42:25.115,42,25,16,Shot,Pachuca,José Salomón Rondón Giménez,100.2,42.5,120.0,46.3,Off T,0.1265579
1539,3918954,1,00:43:21.881,43,21,16,Shot,Cruz Azul,Gabriel Matías Fernández Leites,113.9,39.7,120.0,39.1,Off T,0.2955456
1708,3918954,2,00:00:42.728,45,42,16,Shot,Cruz Azul,Rodrigo Huescas,96.0,55.4,120.0,43.7,Off T,0.022874653
1907,3918954,2,00:06:54.526,51,54,16,Shot,Cruz Azul,José Ignacio Rivero Segade,94.9,44.0,102.3,43.4,Blocked,0.06694068
1911,3918954,2,00:06:55.951,51,55,16,Shot,Cruz Azul,Gonzalo Rubén Piovi,95.8,46.7,106.1,48.2,Wayward,0.025941169
2149,3918954,2,00:13:28.752,58,28,16,Shot,Cruz Azul,Lorenzo Abel Faravelli,95.4,43.1,120.0,44.8,Off T,0.04535608
2164,3918954,2,00:14:08.951,59,8,16,Shot,Cruz Azul,Carlos Alberto Rodríguez Gómez,108.4,39.1,120.0,28.6,Off T,0.4328167
2225,3918954,2,00:15:36.718,60,36,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,110.2,48.2,113.6,45.9,Saved,0.38279396
2376,3918954,2,00:21:36.725,66,36,16,Shot,Pachuca,Erick Daniel Sánchez Ocegueda,89.3,32.4,120.0,44.5,Off T,0.02052977
2453,3918954,2,00:23:16.504,68,16,16,Shot,Pachuca,Alán Ernesto Bautista Gutiérrez,110.7,43.2,120.0,40.6,Off T,0.5445388
2615,3918954,2,00:31:03.055,76,3,16,Shot,Cruz Azul,Ángel Baltazar Sepúlveda Sánchez,112.9,37.7,120.0,36.0,Off T,0.09437805
2662,3918954,2,00:32:29.919,77,29,16,Shot,Pachuca,José Salomón Rondón Giménez,103.2,46.3,120.0,36.1,Goal,0.070401885
2676,3918954,2,00:34:16.723,79,16,16,Shot,Cruz Azul,Carlos Alberto Rodríguez Gómez,100.8,47.5,116.5,43.9,Saved,0.039257728
2737,3918954,2,00:35:57.335,80,57,16,Shot,Cruz Azul,Willer Emilio Ditta Pérez,88.2,50.6,120.0,49.1,Off T,0.01609002
2858,3918954,2,00:39:03.799,84,3,16,Shot,Pachuca,José Salomón Rondón Giménez,108.6,27.6,117.4,35.3,Saved,0.10228752
2927,3918954,2,00:40:57.191,85,57,16,Shot,Cruz Azul,Rodrigo Huescas,104.6,34.7,112.3,39.1,Wayward,0.01954923
2989,3918954,2,00:42:56.772,87,56,16,Shot,Cruz Azul,José Ignacio Rivero Segade,109.4,44.6,120.0,54.0,Off T,0.060032256
3041,3918954,2,00:44:30.735,89,30,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,105.7,49.4,112.2,29.2,Wayward,0.07209956
57,3936499,1,00:01:51.988,1,51,16,Shot,Pumas UNAM,César Saúl Huerta Valera,105.1,21.0,118.3,35.5,Saved,0.010200124
502,3936499,1,00:14:23.187,14,23,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,99.8,44.7,120.0,36.7,Off T,0.065141134
561,3936499,1,00:16:00.940,16,0,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,103.0,40.3,114.2,39.3,Saved,0.2590249
565,3936499,1,00:16:02.787,16,2,16,Shot,Cruz Azul,Carlos Uriel Antuna Romero,108.2,38.2,120.0,46.1,Off T,0.14087874
1072,3936499,1,00:29:04.162,29,4,16,Shot,Pumas UNAM,César Saúl Huerta Valera,105.0,24.9,107.3,27.1,Blocked,0.039903514
